type,E,SE,TE,NE,GSM,GSTD,GL1N,GL2N,GRAYP2P,GSKEW,GMEDIAN,WGENERGY1,WGENERGY2,WGENERGY3,WGSTD1,WGSTD2,WGSTD3,WGCONTRAST1,WGCONTRAST2,WGHOMOGENEITY1,WGHOMOGENEITY2,GLCMenergy,GLCMcontrast,GLCMentropy,GLCMhomogeneity,LBP-1,LBP-2,LBP-3,LBP-4,LBP-5,LBP-6,LBP-7,LBP-8,LBP-9,LBP-10,LBP-11,LBP-12,LBP-13,LBP-14,LBP-15,LBP-16,LBP-17,LBP-18,LBP-19,LBP-20,LBP-21,LBP-22,LBP-23,LBP-24,LBP-25,LBP-26
df,6.10026672311264,6.1002667231126,1,0.338103530705435,163.92216666666667,21.01938623099585,80222.0,85554.06785954021,209,-2.19195710955596,167.0,7398187192.562504,790793.1875000006,315424.25000000006,84.27529422724879,3.943536484409931,1.248058685291935,790792.7581969034,315424.22259135824,1.2645522168512177e-06,3.1703235137144583e-06,0.01038344117128723,1.2915865715316175,7.668485224414102,0.8395202312251906,0.781344410846626,0.04871601208275242,0.001888217522587303,0.035876132929158755,0.013217522658111122,0.0015105740180698425,0.00604229607227937,0.02379154078460002,0.009818731117453976,0.001132930513552382,0.0,0.0003776435045174606,0.007930513594866673,0.0041540785496920665,0.00641993957679683,0.02605740181170478,0.015483383685215886,0.001888217522587303,0.0,0.0007552870090349212,0.0007552870090349212,0.0,0.0007552870090349212,0.0007552870090349212,0.010196374621971437,0.001132930513552382
df,4.544137418415457,4.544137418415444,1,0.2518560212057441,163.6305962962963,22.70684845656957,83230.0,85442.94606924569,134,-0.43515808824084373,167.0,7402592403.312503,593415.4375000005,274385.25000000006,90.38375945340138,3.4139190545236464,1.1637248884419684,592648.7823561952,274236.7622358026,1.6873371589276627e-06,3.646470828259431e-06,0.00797875725137387,1.144204706433514,7.882280106936397,0.8527115218969017,0.7008620689453775,0.07816091953798389,0.003448275861969877,0.04999999999856322,0.02040229884998844,0.00459770114929317,0.006609195402108931,0.04252873563096182,0.013218390804217862,0.003448275861969877,0.0,0.0002873563218308231,0.010919540229571279,0.002873563218308231,0.0037356321838007004,0.026436781608435725,0.012643678160556216,0.0011494252873232925,0.0,0.0014367816091541154,0.0,0.0005747126436616462,0.0,0.0020114942528157618,0.013793103447879509,0.0008620689654924693
df,4.687643713190776,4.687643713190763,1,0.2598097693194386,163.7208777777778,20.91724678363011,81110.0,85263.28062746987,136,-0.5406943061191563,166.0,7384039673.500004,1334568.000000001,488055.75000000006,83.0605429599318,5.122779644525221,1.5524042042646906,1334450.0049115052,488016.65971728414,7.493718362978156e-07,2.0491061749267736e-06,0.007382125284853395,1.9603608092180358,8.098950921774332,0.8133105257611166,0.7415540540290015,0.06790540540311131,0.008108108107834185,0.0456081081065673,0.011824324323924855,0.0013513513513056976,0.006756756756528488,0.03074324324220462,0.01148648648609843,0.0037162162160906684,0.0,0.0013513513513056976,0.007432432432181337,0.0003378378378264244,0.005067567567396366,0.03074324324220462,0.012837837837404128,0.0,0.0,0.0003378378378264244,0.0003378378378264244,0.0006756756756528488,0.0003378378378264244,0.0027027027026113952,0.00844594594566061,0.0003378378378264244
df,6.535070334381047,6.535070334381007,3,0.36220225340166357,150.83922962962964,46.63771511777275,82370.0,79550.50455581333,232,-0.7256536973598723,163.0,6767294520.437502,1520880.312500001,508510.00000000006,186.38603310457356,5.467975174101924,1.5844374361619384,1520351.5648586538,508364.50279506197,6.577421731734766e-07,1.9670886291494318e-06,0.0036478787295022223,2.0244951682648513,9.208647380850838,0.7974098206961384,0.6822476379571234,0.09696668323734625,0.004972650422428013,0.05867727498465056,0.009945300844856026,0.001491795126728404,0.0074589756336420196,0.04425658875960932,0.008950770760370423,0.0004972650422428014,0.0,0.001491795126728404,0.009448035802613225,0.0004972650422428014,0.0074589756336420196,0.036300348083724496,0.011934361013827232,0.0004972650422428014,0.0,0.0004972650422428014,0.0019890601689712055,0.0,0.0,0.0004972650422428014,0.012431626056070033,0.001491795126728404
df,6.015561784073946,6.01556178407392,2,0.33340881156329333,188.70651481481482,36.29273720530713,96469.0,98881.13056092281,192,-1.490217069508543,203.0,10023119507.562504,1524215.1875000012,531754.2500000001,144.60575209914109,5.474852442466054,1.6204730088052754,1524178.371215586,531751.3863839506,6.560907586634408e-07,1.880574541094682e-06,0.00825608237027669,2.126939479682173,8.3560178767224,0.8207465632316377,0.7199687987238702,0.07995319812480682,0.0019500780030440687,0.06084243369497495,0.023010920435920013,0.0023400936036528826,0.005460218408523392,0.03861154446027256,0.008970358814002717,0.0019500780030440687,0.0003900156006088138,0.0,0.007020280810958648,0.0015600624024352551,0.004680187207305765,0.02613104524079052,0.0058502340091322064,0.0015600624024352551,0.0,0.0003900156006088138,0.0015600624024352551,0.0,0.0,0.0023400936036528826,0.004290171606696951,0.0011700468018264413
df,3.6835681589798863,3.6835681589798743,6,0.2041594993587014,162.83768148148147,13.645067244464327,79867.0,84757.22151530352,99,-0.638250237925759,165.0,7238564640.062503,225046.68750000012,140811.00000000006,54.44857859364701,2.103728304648477,0.8338763629889714,225045.46085177,140808.33222222226,4.443526888692837e-06,7.101802019924514e-06,0.015624903858088098,0.6060722956969856,6.739325159510314,0.9003004559808587,0.7373737373504617,0.071338383836132,0.0028409090908194158,0.03314393939289319,0.01609848484797669,0.0006313131312932035,0.006628787878578637,0.03409090908983299,0.012310606060217468,0.0009469696969398053,0.0,0.0,0.01262626262586407,0.0015782828282330087,0.0034722222221126196,0.020517676767029116,0.024621212120434936,0.0,0.00031565656564660176,0.0006313131312932035,0.0018939393938796107,0.0,0.0,0.0015782828282330087,0.014520202019743682,0.0028409090908194158
df,5.613985316523271,5.61398531652325,5,0.31115168286879247,159.72201851851852,33.24523207808276,84500.0,83814.58683223322,162,-0.4742896827849452,164.0,7216745411.875002,816889.6250000005,318871.25000000006,132.50215241609567,4.0079366964945455,1.2548315576277937,816831.8512340222,318856.9531987655,1.224240673583659e-06,3.1361927465445184e-06,0.004875231084581776,1.3039252503244085,8.571147669852497,0.8315882305592328,0.71341176467231,0.0715294117613398,0.0032941176469038066,0.04564705882138132,0.01599999999924706,0.0037647058821757787,0.0037647058821757787,0.05223529411518893,0.01411764705815917,0.002352941176359862,0.0,0.0,0.00611764705853564,0.002352941176359862,0.004705882352719724,0.039058823527573706,0.00799999999962353,0.001411764705815917,0.00047058823527197234,0.0009411764705439447,0.00047058823527197234,0.0,0.0009411764705439447,0.001411764705815917,0.00611764705853564,0.0018823529410878894
df,5.8565600109961995,5.856560010996175,6,0.32459623609633403,152.8827814814815,21.440633900170457,75923.0,79643.37332056383,144,-1.6662596467726964,158.0,6461034457.000002,1311407.5000000005,475817.25000000006,85.07134059927829,5.078197581493565,1.532859391725012,1311324.4109095384,475805.72774691373,7.625872202891254e-07,2.101693695537466e-06,0.010896809203451891,1.9047428713780579,7.7630463334745095,0.8229740427138478,0.7245526547162056,0.05632150190506537,0.00498679964784433,0.04429451451908787,0.01936051627986622,0.0014667057787777441,0.00762687004964427,0.041654444117287935,0.014080375476266343,0.0011733646230221953,0.0,0.0005866823115110977,0.011440305074466405,0.0008800234672666465,0.0058668231151109765,0.03344089175613257,0.014373716632021891,0.0011733646230221953,0.00029334115575554883,0.0005866823115110977,0.001760046934533293,0.0005866823115110977,0.0005866823115110977,0.001760046934533293,0.010853622762955307,0.00029334115575554883
df,6.535070334381047,6.535070334381007,3,0.36220225340166357,150.83922962962964,46.63771511777275,82370.0,79550.50455581333,232,-0.7256536973598723,163.0,6767294520.437502,1520880.312500001,508510.00000000006,186.38603310457356,5.467975174101924,1.5844374361619384,1520351.5648586538,508364.50279506197,6.577421731734766e-07,1.9670886291494318e-06,0.0036478787295022223,2.0244951682648513,9.208647380850838,0.7974098206961384,0.6822476379571234,0.09696668323734625,0.004972650422428013,0.05867727498465056,0.009945300844856026,0.001491795126728404,0.0074589756336420196,0.04425658875960932,0.008950770760370423,0.0004972650422428014,0.0,0.001491795126728404,0.009448035802613225,0.0004972650422428014,0.0074589756336420196,0.036300348083724496,0.011934361013827232,0.0004972650422428014,0.0,0.0004972650422428014,0.0019890601689712055,0.0,0.0,0.0004972650422428014,0.012431626056070033,0.001491795126728404
df,5.668352769753501,5.668352769753474,1,0.31416496552132905,172.83737407407406,20.458102828139644,83641.0,90061.20083255836,185,-1.762257610661168,177.0,8205723484.875004,595141.6250000005,269899.25000000006,81.79117655066108,3.420137001350044,1.1543073095512315,594809.5919419867,269816.13638888905,1.68120745250201e-06,3.7062138208994036e-06,0.011602447034331251,1.1184630285814143,7.519019904498736,0.8502433963605096,0.7391631169947591,0.07817589576351351,0.004510147832510395,0.04284640440884875,0.012778752192112785,0.001753946379309598,0.005512402906401594,0.03983963918717515,0.00927085943349359,0.001753946379309598,0.0002505637684727997,0.0,0.00851916812807519,0.0012528188423639986,0.005011275369455994,0.02405412177338877,0.011024805812803188,0.0012528188423639986,0.0,0.0005011275369455994,0.0010022550738911988,0.0,0.0,0.0012528188423639986,0.00876973189654799,0.0015033826108367982
df,5.3252548147169945,5.325254814716976,8,0.2951489724113646,170.19668518518517,36.772279214669744,92613.0,89638.22271920454,160,-0.37098826460372775,176.0,8228284950.625003,820283.3750000005,322451.25,146.7288926346929,4.015799129154853,1.2617738834036418,820039.7785349069,322394.84990000015,1.219451551893078e-06,3.1017769003855886e-06,0.00458309181516878,1.3157945127551116,8.645602426926004,0.8311222328650689,0.6975036710378119,0.06558981889057318,0.0044052863433967065,0.041605482132080006,0.02202643171698353,0.0009789525207548235,0.0068526676452837654,0.05726872246415718,0.01615271659245459,0.001957905041509647,0.0,0.0004894762603774118,0.012726382769812708,0.0014684287811322354,0.002936857562264471,0.033284385705664006,0.014194811550944942,0.0009789525207548235,0.0,0.0009789525207548235,0.0004894762603774118,0.0,0.0,0.0034263338226418827,0.013705335290567531,0.0009789525207548235
df,5.673637495218455,5.67363749521843,4,0.3144578681794605,156.3481,21.779141918043884,77931.0,81450.26855096698,152,-1.442192480703519,161.0,6752627780.500002,1525463.5000000007,535540.2500000001,86.34388703186882,5.4770307123544555,1.6262021240985074,1525391.4568141603,535518.0030555557,6.55568995069333e-07,1.8673473663758262e-06,0.009048202773203416,2.1293832333770837,7.988218620145569,0.8128979061656034,0.7762261580117089,0.05653950953485901,0.004768392370409796,0.030994550407663676,0.010899182560936678,0.0010217983650878135,0.005449591280468339,0.036444141688132016,0.006471389645556152,0.0010217983650878135,0.0,0.0003405994550292712,0.009536784740819593,0.0010217983650878135,0.005108991825439067,0.02724795640234169,0.014305177111229389,0.0010217983650878135,0.0,0.0,0.0003405994550292712,0.0,0.0,0.0010217983650878135,0.00885558583076105,0.0013623978201170847
df,4.061790192287525,4.061790192287518,3,0.22512222290116551,180.01611111111112,17.283359789615094,86818.0,93687.74260280856,105,-1.0014700721126062,184.0,8869246973.062504,555176.1875000006,242532.5000000001,68.69953105621518,3.3042109150715055,1.0943822531430751,555170.6268694698,242528.68448888906,1.8012447891814128e-06,4.12320661739785e-06,0.012872339510685223,1.0114797862807723,7.214197553489859,0.8744770648430568,0.675991649241086,0.06430062630211689,0.0008350730688586608,0.05052192066594898,0.0288100208756238,0.0008350730688586608,0.004175365344293304,0.05803757828567693,0.008768267223015939,0.0008350730688586608,0.0,0.0,0.021294363255895853,0.0012526096032879914,0.002505219206575983,0.03799582463306907,0.019206680583749202,0.0012526096032879914,0.0,0.0016701461377173217,0.002505219206575983,0.0,0.0004175365344293304,0.002087682672146652,0.015866388308314557,0.0008350730688586608
df,5.499866124931429,5.499866124931408,6,0.3048266968723171,143.42196296296297,25.781261768365773,78858.0,75204.91686151717,179,-0.38833474399336787,145.0,5764262488.062502,1136734.1875000005,430455.50000000006,102.63669008496625,4.7277721547653995,1.4579065457280922,1136590.5324840222,430412.02795555565,8.798235526306436e-07,2.3233497479152974e-06,0.00622507739035881,1.73122427505382,8.24385456873172,0.8328916990698875,0.7294394091732314,0.05471634776587055,0.0043638804966645225,0.03390399462793206,0.02215508559845065,0.0026854649210243217,0.004699563611792563,0.0443101711969013,0.013763007720249647,0.0013427324605121609,0.0,0.0003356831151280402,0.010070493453841206,0.0023497818058962816,0.0036925142664084422,0.03390399462793206,0.02114803625306653,0.0003356831151280402,0.0,0.0006713662302560804,0.0006713662302560804,0.0,0.0,0.002014098690768241,0.012755958374865527,0.0006713662302560804
df,5.883640027617063,5.88364002761704,2,0.32609712935996576,164.02812962962963,19.825481672301223,79444.0,85462.71386082914,138,-2.3432105669045686,168.0,7405728466.562503,693645.1875000006,300771.25000000006,78.85171657904392,3.6933693311937708,1.2187132212114364,693643.6812942484,300765.53790000005,1.4416603009686939e-06,3.3248379523272753e-06,0.013799733056199729,1.2372597610717195,7.3066472582548325,0.8479704557851406,0.7088282503785288,0.08250401283844289,0.005136436596945861,0.06003210272680475,0.016372391652764932,0.0012841091492364653,0.004815409309636745,0.04494382022327628,0.00963081861927349,0.0006420545746182326,0.0,0.0003210272873091163,0.006420545746182327,0.0012841091492364653,0.002889245585782047,0.031460674156293396,0.01219903691774642,0.0012841091492364653,0.0,0.0003210272873091163,0.0012841091492364653,0.0,0.0,0.0009630818619273489,0.007062600320800559,0.0003210272873091163
df,3.6835681589798863,3.6835681589798743,6,0.2041594993587014,162.83768148148147,13.645067244464327,79867.0,84757.22151530352,99,-0.638250237925759,165.0,7238564640.062503,225046.68750000012,140811.00000000006,54.44857859364701,2.103728304648477,0.8338763629889714,225045.46085177,140808.33222222226,4.443526888692837e-06,7.101802019924514e-06,0.015624903858088098,0.6060722956969856,6.739325159510314,0.9003004559808587,0.7373737373504617,0.071338383836132,0.0028409090908194158,0.03314393939289319,0.01609848484797669,0.0006313131312932035,0.006628787878578637,0.03409090908983299,0.012310606060217468,0.0009469696969398053,0.0,0.0,0.01262626262586407,0.0015782828282330087,0.0034722222221126196,0.020517676767029116,0.024621212120434936,0.0,0.00031565656564660176,0.0006313131312932035,0.0018939393938796107,0.0,0.0,0.0015782828282330087,0.014520202019743682,0.0028409090908194158
df,3.5872606276087833,3.5872606276087766,1,0.19882171367357349,150.33874814814814,9.45538714111815,70407.0,78144.645032403,74,-0.5469538627952084,151.0,6152451734.750002,450428.7500000001,230724.0,37.25388675715336,2.9759220853677086,1.0673693748304123,450333.30832841696,230703.6699209877,2.2205725424560066e-06,4.334545981849793e-06,0.021622002049496304,0.977094340604794,6.4605400548699,0.8726862787887845,0.6899913965962148,0.09951247490394287,0.004875250931893454,0.06452537998094278,0.012905075996188555,0.0014338973329098396,0.004014912532147551,0.0473186119860247,0.009463722397204942,0.0011471178663278717,0.0,0.0,0.006309148264803294,0.0020074562660737753,0.0051620303984754225,0.02609693145895908,0.008890163464041005,0.0017206767994918074,0.0,0.0008603383997459037,0.0017206767994918074,0.0,0.0,0.0025810151992377113,0.007743045597713134,0.0017206767994918074
df,4.418565823027715,4.418565823027704,1,0.24489629277353442,176.54624814814815,19.607155014827104,86583.0,92072.85638493892,117,-1.3738974991550192,183.0,8559604592.625004,563792.3750000002,251404.75000000006,78.01213856020749,3.3297245480535627,1.1142283520349796,563777.2840265491,251404.72614691372,1.7737469291259694e-06,3.977634142730826e-06,0.013818204135444651,1.0476229870868672,7.266941691687188,0.8654119903782482,0.7574294204770643,0.057949479938411985,0.002228826151477384,0.04086181277708537,0.015230312035095457,0.001114413075738692,0.005943536403939691,0.029346210994452223,0.012258543833125612,0.0007429420504924614,0.0,0.0003714710252462307,0.008172362555417074,0.0029717682019698454,0.003343239227216076,0.023402674590512533,0.01634472511083415,0.0007429420504924614,0.0,0.0003714710252462307,0.0014858841009849227,0.0003714710252462307,0.0007429420504924614,0.0014858841009849227,0.01634472511083415,0.0007429420504924614
df,6.254159571786748,6.25415957178671,1,0.3466329471799469,177.6151148148148,27.070823854012378,88674.0,92898.58238867036,223,-2.1407989344763263,183.0,8746902390.062504,806296.6875000005,319407.75000000006,108.58476942617854,3.9819805187578177,1.2559143696837185,806286.1861123408,319407.48305555555,1.2402528741919867e-06,3.1307872303005406e-06,0.008403871027491776,1.3089670609144415,7.9945116091664365,0.8360281893898298,0.7159090908851635,0.09224598930172975,0.0036764705881124175,0.045788770051945565,0.014371657753530359,0.0026737967913544854,0.007018716577305525,0.0280748663092221,0.013034759357853117,0.0020053475935158643,0.0,0.0006684491978386213,0.007352941176224835,0.0036764705881124175,0.0040106951870317285,0.0280748663092221,0.010695187165417942,0.0016711229945965535,0.0,0.0003342245989193107,0.0006684491978386213,0.0003342245989193107,0.0006684491978386213,0.0026737967913544854,0.013703208555691739,0.0006684491978386213
df,0.0,-3.203426503814917e-16,0,-1.7754794346804483e-17,191.9756925925926,17.25308104212814,94790.0,99976.85717404878,99,-0.7197118500519846,195.0,10076340459.500004,422453.5000000004,220083.75000000006,68.641245347225,2.882081404674529,1.0424707882243867,422380.0953982304,220065.93222098774,2.367530201741575e-06,4.54407206892772e-06,0.011718106377539715,0.9289322218545386,7.29343572360869,0.8750640455560893,0.7110359667780192,0.08422994158978697,0.004611128189221914,0.05748539809229987,0.014448201659562,0.003381494005429404,0.004611128189221914,0.03873347678946408,0.01045189056223634,0.002766676913533149,0.0,0.0,0.009837073470340085,0.0018444512756887659,0.003381494005429404,0.02735936058938336,0.010759299108184467,0.0006148170918962553,0.0,0.0012296341837925106,0.00030740854594812764,0.0,0.0,0.003074085459481276,0.008914847832495701,0.0009222256378443829
df,5.452892451602744,5.452892451602729,1,0.30222320992272905,171.4818185185185,23.877133082691188,84245.0,89465.52633940973,145,-0.932835535349531,174.0,8120659684.062504,925657.1875000006,351218.25000000006,95.14133647109765,4.265959815913728,1.316805968006847,925389.3087278767,351130.53636913595,1.0806251055024428e-06,2.847935592286774e-06,0.007955945990187629,1.420369323780168,7.962462127576398,0.8469369441594592,0.7255411255097168,0.059740259737673586,0.0030303030301718483,0.046320346318341116,0.022077922076966325,0.00043290043288169263,0.004761904761698619,0.04588744588545942,0.013852813852214164,0.0008658008657633853,0.0,0.0,0.011688311687805701,0.0021645021644084634,0.0056277056274620044,0.024675324674256482,0.015584415583740935,0.0,0.0,0.0008658008657633853,0.001298701298645078,0.0,0.0,0.0017316017315267705,0.013852813852214164,0.0
df,2.6372934200817792,2.637293420081776,1,0.146170365544425,194.5698962962963,17.94981511481141,95229.0,101373.34048522812,104,-1.1769707720314213,201.0,10357800642.937504,361634.81250000035,197022.5000000001,71.46274342974911,2.6666216590327743,0.9863548518768812,361587.7940326946,197011.41849876553,2.765572430625659e-06,5.075822161973337e-06,0.01588394764604534,0.8413623671226358,7.0401844905719155,0.8841715015862213,0.7315625882811088,0.10567957049715515,0.002825656965164576,0.04379768296005093,0.013563153432789965,0.0025430912686481184,0.0039559197512304065,0.03701610624365595,0.00593387962684561,0.0019779598756152032,0.0,0.0,0.006216445323362067,0.0016953941790987456,0.0039559197512304065,0.020627295845701405,0.006216445323362067,0.0005651313930329152,0.0,0.0008476970895493728,0.0008476970895493728,0.0,0.0,0.0008476970895493728,0.007911839502460813,0.001412828482582288
df,5.390076886466677,5.390076886466641,1,0.29874169586445,152.10776666666666,24.72797660720133,77036.0,79477.87165232992,185,-1.0602613000947374,155.0,6433906987.062502,1040556.6875000006,383271.25000000006,98.56233426206927,4.523618772265174,1.3757533945742306,1040549.9976167656,383271.22404321004,9.61029303023454e-07,2.6091115851047434e-06,0.007049189045846847,1.5448427408710137,8.141736025158792,0.8313672634792281,0.7031188313974293,0.06711409395708196,0.0035530990918455152,0.05803395183347675,0.021318594551073093,0.0031583103038626804,0.006711409395708196,0.04224240031416335,0.013028030003433557,0.0015791551519313402,0.0,0.001184366363948505,0.012633241215450721,0.00039478878798283504,0.004342676667811186,0.02724042637081562,0.015001973943347732,0.00039478878798283504,0.00039478878798283504,0.00039478878798283504,0.0007895775759656701,0.0,0.0,0.00236873272789701,0.014607185155364896,0.00039478878798283504
df,6.38729444658551,6.3872944465854715,1,0.3540118657211545,165.31429259259258,35.87686763469398,87971.0,87163.69804140623,215,-1.8131303148017563,173.0,7745241802.875004,860164.6250000007,331146.75000000006,144.1855260166267,4.112211716713024,1.2786170231783993,859888.002576205,331059.4521222223,1.1629407946886472e-06,3.020596370208592e-06,0.0064120716115924434,1.3544084238392866,8.411116347217808,0.8285239426905333,0.7275494672533471,0.08158295281334603,0.005479452054627718,0.030441400303487326,0.012785388127464676,0.0045662100455230985,0.0073059360728369585,0.02983257229741758,0.013698630136569296,0.002435312024278986,0.0,0.0009132420091046198,0.009132420091046197,0.004261796042488226,0.0076103500758718315,0.02252663622458062,0.01674277016691803,0.003348554033383606,0.0,0.0009132420091046198,0.0006088280060697465,0.00030441400303487327,0.0009132420091046198,0.0009132420091046198,0.014611872145673917,0.0015220700151743663
df,4.786395560534741,4.786395560534727,1,0.26528302971380413,174.70555555555555,21.498199723651854,85616.0,90999.09492866688,137,-0.8874226196848852,179.0,8403458689.687504,1376617.5625000012,496605.00000000006,85.30759924366973,5.202597560474444,1.5659009664782633,1376358.0369825482,496539.2819555557,7.265546075770633e-07,2.0139352965717854e-06,0.008079462398791721,1.9957390007845295,8.014841214386639,0.8180275544455916,0.749999999974628,0.06393775371908195,0.004736129905117181,0.052774018942734306,0.016238159674687478,0.0013531799728906232,0.006089309878007805,0.03721244925449214,0.006765899864453116,0.0013531799728906232,0.0003382949932226558,0.0,0.009133964817011706,0.0006765899864453116,0.003382949932226558,0.02097428957980466,0.008795669823789052,0.0010148849796679674,0.0,0.0010148849796679674,0.0010148849796679674,0.0,0.0,0.001691474966113279,0.01048714478990233,0.0010148849796679674
df,4.335954839040428,4.335954839040417,1,0.24031762980207333,168.82575925925926,17.476975736808896,83063.0,88036.4817089059,110,-1.2068103739269953,174.0,7816379614.437504,248331.8125000002,160596.75000000003,69.666575571611,2.2098550787090154,0.8905144032107877,248323.91399336306,160585.7202209877,4.026982165900305e-06,6.2271649774269814e-06,0.01533168824752557,0.6949871909753078,6.980920526216077,0.891067607877826,0.7083217366905561,0.07458947954148096,0.0036181463956688523,0.04620094628315611,0.019204007792396217,0.0016699137210779318,0.005844698023772761,0.03979961035235737,0.013080990815110466,0.0008349568605389659,0.0,0.0,0.015307542443214375,0.0019482326745909205,0.004174784302694829,0.029223490118863805,0.013637628722136443,0.0013915947675649431,0.0,0.0016699137210779318,0.0011132758140519545,0.0002783189535129886,0.0002783189535129886,0.0008349568605389659,0.01447258558267541,0.0025048705816168976
df,2.515647146586889,2.5156471465868857,1,0.13942819566356512,184.795,21.332252685303295,92100.0,96290.46650956289,102,-0.7778456583579719,191.0,9390166401.000004,533938.5000000005,251398.00000000006,84.99056674345611,3.240332942164124,1.1141939430194276,533912.6727433633,251389.1988888889,1.8729619619250147e-06,3.977879823556632e-06,0.01027085015569842,1.0534753542466841,7.5319569065819065,0.8656762789443666,0.7408869987624275,0.08383961117606806,0.0030376670715966687,0.0540704738744207,0.01670716889378168,0.002430133657277335,0.007897934386151339,0.035844471444840695,0.005771567436033671,0.0012150668286386676,0.0003037667071596669,0.0003037667071596669,0.008505467800470673,0.0009113001214790007,0.0039489671930756694,0.01944106925821868,0.0063791008503530046,0.0003037667071596669,0.0,0.0003037667071596669,0.0006075334143193338,0.0003037667071596669,0.0003037667071596669,0.0018226002429580013,0.004252733900235337,0.0006075334143193338
df,6.439858645086848,6.439858645086808,1,0.3569252040895685,162.60616666666667,34.55253942173774,85089.0,85574.89262989486,213,-2.114179058962451,171.0,7485102276.937504,945828.3125000005,346612.75,138.4006135710305,4.3119482270108005,1.3081032528473202,945448.8385066376,346504.65932222235,1.0576975734424217e-06,2.885955750206321e-06,0.0073444442566504495,1.406572200884176,8.24227908940203,0.8315581790694734,0.7521802325308075,0.06904069767190986,0.003997093023110571,0.026526162789733788,0.01344476744137192,0.0025436046510703635,0.005087209302140727,0.026526162789733788,0.015624999999432232,0.0014534883720402076,0.0,0.0003633720930100519,0.01344476744137192,0.003997093023110571,0.00763081395321109,0.027979651161773998,0.012718023255351816,0.0018168604650502596,0.0,0.0010901162790301557,0.0010901162790301557,0.0003633720930100519,0.0003633720930100519,0.0014534883720402076,0.008357558139231194,0.0029069767440804153
df,4.34350645695186,4.34350645695185,3,0.24073617357962987,168.6539,22.86545761245633,88338.0,87970.63787462442,119,-0.4716005529254604,172.0,7855039445.062504,806899.1875000005,320961.75000000006,91.03206813873054,3.983361095200947,1.2589542869894672,806845.3715105709,320955.59408765443,1.2393933161375053e-06,3.1156861034202535e-06,0.007490275412947373,1.3102814267282887,7.931693223949029,0.8444418644004954,0.7061036789002465,0.07441471571595257,0.004180602006514189,0.04431438126905041,0.016304347825405338,0.0008361204013028378,0.0058528428091198645,0.045568561871004665,0.006688963210422703,0.0004180602006514189,0.0,0.0004180602006514189,0.01212374581889115,0.0025083612039085135,0.007107023411074121,0.0397157190618848,0.016304347825405338,0.0,0.0,0.0020903010032570944,0.0008361204013028378,0.0,0.0,0.0016722408026056757,0.011705685618239729,0.0008361204013028378
df,6.439858645086848,6.439858645086808,1,0.3569252040895685,162.60616666666667,34.55253942173774,85089.0,85574.89262989486,213,-2.114179058962451,171.0,7485102276.937504,945828.3125000005,346612.75,138.4006135710305,4.3119482270108005,1.3081032528473202,945448.8385066376,346504.65932222235,1.0576975734424217e-06,2.885955750206321e-06,0.0073444442566504495,1.406572200884176,8.24227908940203,0.8315581790694734,0.7521802325308075,0.06904069767190986,0.003997093023110571,0.026526162789733788,0.01344476744137192,0.0025436046510703635,0.005087209302140727,0.026526162789733788,0.015624999999432232,0.0014534883720402076,0.0,0.0003633720930100519,0.01344476744137192,0.003997093023110571,0.00763081395321109,0.027979651161773998,0.012718023255351816,0.0018168604650502596,0.0,0.0010901162790301557,0.0010901162790301557,0.0003633720930100519,0.0003633720930100519,0.0014534883720402076,0.008357558139231194,0.0029069767440804153
df,5.208913616009335,5.208913616009298,5,0.28870083303730487,158.50464814814814,19.618115982199082,78471.0,82706.7454675787,196,-1.1670932790413764,161.0,6907150710.687502,915297.5625000006,362939.75000000006,78.59131354122785,4.241718848589366,1.3386416551179592,914902.2914958216,362872.1998654322,1.0930116978430031e-06,2.7557835639855454e-06,0.008872197396603464,1.477061806797521,7.833560022769287,0.8260785716385354,0.763222131793783,0.06021155410739866,0.0035259018170999213,0.028749660970199358,0.012205044751499729,0.0027122321669999397,0.009221589367799795,0.0314618931371993,0.011391375101399747,0.0016273393001999638,0.0,0.0005424464333999879,0.0089503661510998,0.0027122321669999397,0.0037971250337999153,0.028478437753499366,0.015459723351899655,0.0016273393001999638,0.0,0.0008136696500999819,0.0008136696500999819,0.00027122321669999396,0.0005424464333999879,0.0013561160834999698,0.0089503661510998,0.0013561160834999698
df,5.13295851595742,5.132958515957404,5,0.2844910683387662,161.47216296296295,26.09269549955892,85556.0,84503.42854223617,168,-0.49542855731954516,165.0,7262540846.687502,1332548.562500001,498718.00000000006,103.84197525119922,5.119077973108708,1.569322150009549,1332522.1801388897,498711.33212839515,7.504559882371197e-07,2.005163970444081e-06,0.006408250021086602,1.98293090562965,8.267021555592684,0.8316571590267372,0.7306917393978949,0.060779046337784456,0.004701141705684985,0.0413028878428038,0.016789791806017806,0.0023505708528424926,0.004029550033444273,0.038616521153840955,0.017797179314378873,0.0023505708528424926,0.0,0.0006715916722407122,0.010073875083610684,0.0016789791806017804,0.004701141705684985,0.028878441906350624,0.01880456682273994,0.0020147750167221366,0.0003357958361203561,0.0006715916722407122,0.0003357958361203561,0.0,0.0003357958361203561,0.0006715916722407122,0.010073875083610684,0.0013431833444814245
